orderId,orderType,user,store,partner,buy,sell,Payment Mode,status,charge,extraCharges,Date,store name
23140,0,4510,158,3710,78,78,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",Aryabhavan
23189,0,6475,135,227,100,100,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23187,0,2241,135,227,45,45,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23153,0,1117,143,3710,390,390,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",Rawther Briyani
23144,1,3486,152,6541,100,100,Cash,Delivered,13,5,"Wednesday, 17 May, 2023",Saravanabhavan
23143,1,3486,139,6541,350,350,Cash,Delivered,13,5,"Wednesday, 17 May, 2023",Swathi Mess
23169,1,6724,136,4989,190,190,Cash,Delivered,13,0,"Wednesday, 17 May, 2023",Anwaria
23158,1,2752,206,3710,95,95,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Happy day
23142,0,3370,151,3710,79,79,Cash,Delivered,30,10,"Wednesday, 17 May, 2023",Arun Ice Cream
23146,0,4520,151,5597,300,300,Cash,Delivered,25,10,"Wednesday, 17 May, 2023",Arun Ice Cream
23141,0,2834,193,5597,220,220,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",Royal Chicken
23151,0,2037,182,227,0,0,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Others
23157,1,2752,142,3710,110,110,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Asma Briyani
23148,1,1486,135,5597,60,60,Online,Delivered,15,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23162,0,4207,197,227,299,299,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",Bon Bon
23172,0,2578,196,3710,1230,1230,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Hotel Kamara
23150,0,5896,7,227,20,20,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Kolambu Kadai
23156,0,5358,134,5597,370,370,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23168,1,6724,135,4989,110,110,Cash,Delivered,13,5,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23178,1,2154,142,6541,60,60,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Asma Briyani
23155,1,3636,158,6541,40,40,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Aryabhavan
23154,1,3636,135,6541,45,45,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23170,1,3740,143,6541,130,130,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Rawther Briyani
23145,0,6708,135,3710,220,220,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23166,0,3016,135,5597,45,45,Cash,Delivered,40,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23171,1,3740,151,6541,80,80,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Arun Ice Cream
37718,0,7552,211,7395,0,0,Cash,Delivered,25,5,"Wednesday, 16 August, 2023",Athi
23196,1,5842,138,4989,150,150,Cash,Delivered,15,5,"Wednesday, 17 May, 2023",Malairam
23181,0,4355,142,4989,60,60,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Asma Briyani
23174,1,2577,182,227,159,159,Cash,Delivered,18,10,"Wednesday, 17 May, 2023",Others
23152,0,6444,135,4989,110,110,Cash,Delivered,45,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23167,0,6313,135,227,185,185,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23188,0,70,197,1054,278,278,Cash,Delivered,25,10,"Wednesday, 17 May, 2023",Bon Bon
23173,1,2577,138,227,250,250,Cash,Delivered,18,0,"Wednesday, 17 May, 2023",Malairam
23165,1,2547,182,4989,250,250,Cash,Delivered,13,10,"Wednesday, 17 May, 2023",Others
23161,1,4163,151,3878,,,,Cancelled,0,0,"Wednesday, 17 May, 2023",Arun Ice Cream
23164,1,2547,135,4989,155,155,Cash,Delivered,13,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23159,0,1062,142,3710,160,160,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Asma Briyani
23177,0,6726,139,3710,0,0,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Swathi Mess
23147,0,789,197,6541,109,109,Cash,Delivered,25,10,"Wednesday, 17 May, 2023",Bon Bon
23163,0,4163,182,4989,45,45,Cash,Delivered,5,10,"Wednesday, 17 May, 2023",Others
23160,1,4163,138,4989,115,115,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Malairam
23185,0,6728,139,3710,340,340,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Swathi Mess
23191,0,2275,136,4989,280,280,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Anwaria
23180,0,6727,143,5597,600,600,Cash,Delivered,40,0,"Wednesday, 17 May, 2023",Rawther Briyani
23183,0,2597,138,227,235,235,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Malairam
23192,0,6729,152,227,110,110,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Saravanabhavan
23175,0,6725,7,227,160,160,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Kolambu Kadai
23176,0,3717,134,1054,390,390,Cash,Delivered,35,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23179,1,2154,197,6541,99,99,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Bon Bon
23182,0,674,138,5597,345,345,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Malairam
23184,0,5306,143,5597,180,180,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",Rawther Briyani
23186,0,2741,197,1054,204,204,Cash,Delivered,25,10,"Wednesday, 17 May, 2023",Bon Bon
23194,0,6730,143,227,130,130,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Rawther Briyani
23190,0,6644,134,6541,100,100,Cash,Delivered,35,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23195,1,5842,135,4989,170,170,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23193,0,6570,20,1054,510,510,Cash,Delivered,75,10,"Wednesday, 17 May, 2023",super suvai
23197,0,3574,152,227,110,110,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Saravanabhavan
23198,0,919,143,1054,260,260,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Rawther Briyani
23199,0,4908,152,227,150,150,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Saravanabhavan
23233,0,6734,138,227,395,395,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Malairam
23208,1,1911,197,2445,119,119,Online,Delivered,15,0,"Wednesday, 17 May, 2023",Bon Bon
23209,1,1911,206,2445,40,40,Online,Delivered,15,10,"Wednesday, 17 May, 2023",Happy day
23210,0,1006,135,2445,440,440,Online,Delivered,20,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23205,0,2373,135,4053,60,60,Cash,Delivered,40,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23200,0,6731,172,1054,700,700,Cash,Delivered,40,10,"Wednesday, 17 May, 2023",Wikkis Own order
23201,0,1358,142,227,220,220,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Asma Briyani
23213,0,6732,20,2445,190,190,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",super suvai
23215,0,3057,197,227,109,109,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",Bon Bon
23211,1,1315,137,6371,200,200,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Megabites
23226,0,1169,182,4270,25,25,Online,Delivered,0,0,"Wednesday, 17 May, 2023",Others
23202,1,1875,186,1054,70,70,Cash,Delivered,10,0,"Wednesday, 17 May, 2023",Best maligai
23203,1,1875,182,1054,158,158,Cash,Delivered,10,0,"Wednesday, 17 May, 2023",Others
23204,1,1875,187,1054,431,431,Cash,Delivered,10,15,"Wednesday, 17 May, 2023",Ramanathan vegetable
23217,0,3647,197,4989,159,159,Cash,Delivered,25,10,"Wednesday, 17 May, 2023",Bon Bon
23206,0,5750,152,5597,70,70,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Saravanabhavan
23257,0,5261,152,227,102,102,Cash,Delivered,30,5,"Wednesday, 17 May, 2023",Saravanabhavan
23228,1,3681,186,4989,70,70,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Best maligai
23207,0,3091,182,1054,630,630,Cash,Delivered,35,10,"Wednesday, 17 May, 2023",Others
23220,0,5164,20,6371,230,230,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",super suvai
23249,1,1892,143,4989,280,280,Cash,Delivered,12,0,"Wednesday, 17 May, 2023",Rawther Briyani
25962,0,6937,138,2445,275,275,Cash,Delivered,25,5,"Friday, 2 June, 2023",Malairam
23245,0,3697,206,4739,80,80,Cash,Delivered,5,5,"Wednesday, 17 May, 2023",Happy day
23224,0,6652,143,3710,230,230,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Rawther Briyani
23223,0,4722,196,2445,280,280,Cash,Delivered,40,0,"Wednesday, 17 May, 2023",Hotel Kamara
23243,1,4658,143,227,150,150,Cash,Delivered,13,0,"Wednesday, 17 May, 2023",Rawther Briyani
23214,0,958,152,3710,102,102,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Saravanabhavan
23244,1,4658,152,227,90,90,Cash,Delivered,13,5,"Wednesday, 17 May, 2023",Saravanabhavan
23216,0,1722,170,4739,0,0,Online,Delivered,20,10,"Wednesday, 17 May, 2023",Alifat Delights Order
23225,0,183,138,4989,425,425,Cash,Delivered,35,5,"Wednesday, 17 May, 2023",Malairam
23232,0,2836,197,6371,283,283,Cash,Delivered,25,10,"Wednesday, 17 May, 2023",Bon Bon
23221,1,2653,162,227,372,372,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Annai Sathya
23219,0,6557,134,4739,150,150,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23218,0,6733,136,4053,172,172,Cash,Delivered,40,5,"Wednesday, 17 May, 2023",Anwaria
23222,1,2653,175,227,40,40,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Arun Pharmacy
23259,0,208,196,3710,420,420,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Hotel Kamara
23231,0,4396,139,4739,430,430,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Swathi Mess
23238,0,1192,20,4053,240,240,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",super suvai
23234,0,5305,3,3710,315,315,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",NARUMANNAM
23230,1,5174,135,4053,45,45,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23229,1,5174,191,4053,150,150,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Ramvilas
23248,1,2343,20,227,520,520,Cash,Delivered,15,5,"Wednesday, 17 May, 2023",super suvai
23236,0,4353,138,2445,175,175,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Malairam
23251,1,1892,20,4989,440,440,Cash,Delivered,12,10,"Wednesday, 17 May, 2023",super suvai
23240,0,6298,139,4053,100,100,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",Swathi Mess
23247,1,2343,142,227,180,180,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Asma Briyani
23227,1,3681,208,4989,150,150,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",GANESAN JUICE STORE
23212,1,1315,178,6371,100,100,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",Welcome Broilers
23246,0,6735,152,6371,545,545,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Saravanabhavan
23253,1,4626,136,2445,100,100,Cash,Delivered,13,0,"Wednesday, 17 May, 2023",Anwaria
23239,0,5020,138,4739,305,305,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Malairam
23254,1,4626,135,2445,145,145,Cash,Delivered,13,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23250,1,1892,134,4989,130,130,Cash,Delivered,12,4,"Wednesday, 17 May, 2023",Hotel Vallavan
23241,1,3697,138,4739,125,125,Cash,Delivered,15,5,"Wednesday, 17 May, 2023",Malairam
23235,0,5746,138,2445,410,410,Cash,Delivered,40,5,"Wednesday, 17 May, 2023",Malairam
23242,1,3697,196,4739,400,400,Cash,Delivered,15,5,"Wednesday, 17 May, 2023",Hotel Kamara
23258,0,1186,138,227,235,235,Cash,Delivered,25,5,"Wednesday, 17 May, 2023",Malairam
23237,0,735,137,3710,300,300,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Megabites
23252,0,6707,134,4053,259,259,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23269,1,5034,206,6371,100,100,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Happy day
23287,1,4150,134,3878,,,,Cancelled,0,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23275,0,3034,134,4053,150,150,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23268,1,5034,197,6371,806,806,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Bon Bon
23279,0,6738,196,2445,400,400,Online,Delivered,30,5,"Wednesday, 17 May, 2023",Hotel Kamara
23261,0,4029,134,4739,150,150,Cash,Delivered,45,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23272,0,1405,135,3710,180,180,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23260,0,6736,139,227,75,75,Cash,Delivered,25,0,"Wednesday, 17 May, 2023",Swathi Mess
23255,1,4626,151,2445,74,74,Cash,Delivered,13,5,"Wednesday, 17 May, 2023",Arun Ice Cream
23256,1,4626,182,2445,166,166,Cash,Delivered,13,10,"Wednesday, 17 May, 2023",Others
23284,0,145,136,227,0,0,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Anwaria
23301,1,2822,152,6541,50,50,Cash,Delivered,9,5,"Thursday, 18 May, 2023",Saravanabhavan
23264,0,4356,135,3710,160,160,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23265,0,3173,6,4270,716,716,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",BON BON ORDERS
23266,1,3108,136,4053,90,90,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Anwaria
23277,0,3527,137,227,240,240,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Megabites
23267,1,3108,197,4053,277,277,Cash,Delivered,15,10,"Wednesday, 17 May, 2023",Bon Bon
23289,1,4150,152,6371,130,130,Cash,Delivered,21,5,"Wednesday, 17 May, 2023",Saravanabhavan
23262,0,5460,158,3710,160,160,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",Aryabhavan
23288,1,4150,134,6371,100,100,Cash,Delivered,21,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23290,0,1851,143,4739,140,140,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",Rawther Briyani
23280,0,657,162,227,105,105,Cash,Delivered,20,10,"Wednesday, 17 May, 2023",Annai Sathya
23278,0,6722,206,4989,150,150,Cash,Delivered,25,10,"Wednesday, 17 May, 2023",Happy day
23273,1,3352,135,4739,410,410,Cash,Delivered,23,0,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23274,1,3352,138,4739,705,705,Cash,Delivered,23,5,"Wednesday, 17 May, 2023",Malairam
23263,0,4510,137,227,220,220,Cash,Delivered,20,5,"Wednesday, 17 May, 2023",Megabites
23286,1,4150,152,3878,,,,Cancelled,0,0,"Wednesday, 17 May, 2023",Saravanabhavan
23296,1,2155,184,5597,200,200,Cash,Delivered,28,10,"Thursday, 18 May, 2023",Ajees Mutton
23294,0,5596,152,6541,60,60,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Saravanabhavan
23283,0,101,152,4053,40,40,Cash,Delivered,20,0,"Wednesday, 17 May, 2023",Saravanabhavan
23270,1,6737,134,4989,110,110,Cash,Delivered,15,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23271,1,6737,138,4989,135,135,Cash,Delivered,15,5,"Wednesday, 17 May, 2023",Malairam
23276,0,153,143,4739,110,110,Cash,Delivered,40,0,"Wednesday, 17 May, 2023",Rawther Briyani
23281,1,3031,134,6371,110,110,Cash,Delivered,13,0,"Wednesday, 17 May, 2023",Hotel Vallavan
23282,1,3031,135,6371,190,190,Cash,Delivered,13,5,"Wednesday, 17 May, 2023",Hotel Sri Annapoorani
23292,0,6640,25,1170,397,397,Cash,Delivered,50,0,"Wednesday, 17 May, 2023",M-TEMPLE CITY
23291,0,6547,22,1170,140,140,Cash,Delivered,30,0,"Wednesday, 17 May, 2023",none
23297,1,2155,187,5597,60,60,Cash,Delivered,28,10,"Thursday, 18 May, 2023",Ramanathan vegetable
23298,1,6059,208,4989,240,240,Cash,Delivered,15,10,"Thursday, 18 May, 2023",GANESAN JUICE STORE
23299,1,6059,195,4989,65,65,Cash,Delivered,15,10,"Thursday, 18 May, 2023",Bagavan medicals
23293,0,2037,182,4989,100,100,Cash,Delivered,30,10,"Thursday, 18 May, 2023",Others
23303,1,2822,186,6541,24,24,Cash,Delivered,9,5,"Thursday, 18 May, 2023",Best maligai
23302,1,2822,173,6541,50,50,Cash,Delivered,9,10,"Thursday, 18 May, 2023",Master Bakery
23304,0,2772,161,5597,120,120,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Naveens
23300,1,2822,210,6541,2547,2547,Cash,Delivered,9,0,"Thursday, 18 May, 2023",Pending payment
23309,0,3674,182,3878,,,,Cancelled,0,0,"Thursday, 18 May, 2023",Others
23308,0,2597,135,3710,156,156,Cash,Delivered,20,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
26606,0,6981,172,2445,0,0,Cash,Delivered,25,10,"Tuesday, 6 June, 2023",Wikkis Own order
23295,0,5611,184,5597,225,225,Cash,Delivered,35,10,"Thursday, 18 May, 2023",Ajees Mutton
23307,0,657,162,5597,105,105,Cash,Delivered,20,10,"Thursday, 18 May, 2023",Annai Sathya
23306,0,2245,163,3710,50,50,Cash,Delivered,20,5,"Thursday, 18 May, 2023",Ameera
23316,0,3091,182,3710,510,510,Cash,Delivered,30,10,"Thursday, 18 May, 2023",Others
23315,1,2697,151,3710,37,37,Cash,Delivered,13,10,"Thursday, 18 May, 2023",Arun Ice Cream
23305,0,2779,182,5597,600,600,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Others
23311,1,639,203,4053,220,220,Cash,Delivered,12,5,"Thursday, 18 May, 2023",WE CHAI
23312,1,639,171,4053,160,160,Cash,Delivered,12,10,"Thursday, 18 May, 2023",Wikkis Bakery
23313,0,2773,197,4053,587,587,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Bon Bon
23314,1,2697,135,3710,120,120,Cash,Delivered,13,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
23310,1,639,206,4053,300,300,Cash,Delivered,12,10,"Thursday, 18 May, 2023",Happy day
23285,0,5939,146,2445,36,36,Online,Delivered,0,0,"Wednesday, 17 May, 2023",Vani
23328,0,5860,138,4053,395,395,Cash,Delivered,35,10,"Thursday, 18 May, 2023",Malairam
23325,0,4394,135,6541,280,280,Cash,Delivered,25,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
23320,0,1011,139,3710,490,490,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Swathi Mess
23335,0,247,138,5597,315,315,Cash,Delivered,35,0,"Thursday, 18 May, 2023",Malairam
23318,0,4631,139,4053,150,150,Cash,Delivered,25,0,"Thursday, 18 May, 2023",Swathi Mess
23342,0,6062,152,6541,260,260,Cash,Delivered,20,5,"Thursday, 18 May, 2023",Saravanabhavan
23331,0,252,138,4989,465,465,Cash,Delivered,35,5,"Thursday, 18 May, 2023",Malairam
21672,1,2822,152,5597,96,96,Online,Delivered,15,5,"Monday, 8 May, 2023",Saravanabhavan
22795,0,2822,152,5597,96,96,Online,Delivered,25,5,"Monday, 15 May, 2023",Saravanabhavan
23355,0,6263,142,5597,180,180,Cash,Delivered,35,0,"Thursday, 18 May, 2023",Asma Briyani
23357,0,627,152,1054,110,110,Cash,Delivered,20,5,"Thursday, 18 May, 2023",Saravanabhavan
23349,1,6740,142,227,320,320,Cash,Delivered,45,5,"Thursday, 18 May, 2023",Asma Briyani
23350,1,6740,20,227,30,30,Cash,Delivered,45,10,"Thursday, 18 May, 2023",super suvai
23334,0,1908,142,6541,430,430,Cash,Delivered,30,5,"Thursday, 18 May, 2023",Asma Briyani
23348,0,6739,172,4989,0,0,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Wikkis Own order
23324,0,799,152,4053,180,180,Cash,Delivered,35,5,"Thursday, 18 May, 2023",Saravanabhavan
23365,0,289,142,3710,110,110,Cash,Delivered,20,0,"Thursday, 18 May, 2023",Asma Briyani
23346,0,3775,136,1054,210,210,Cash,Delivered,35,0,"Thursday, 18 May, 2023",Anwaria
23363,0,38,203,1054,260,260,Cash,Delivered,25,5,"Thursday, 18 May, 2023",WE CHAI
23364,0,6742,203,227,110,110,Cash,Delivered,40,0,"Thursday, 18 May, 2023",WE CHAI
23336,0,2103,135,5597,140,140,Cash,Delivered,20,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
23321,0,5036,139,3710,400,400,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Swathi Mess
23351,0,1120,134,4053,0,0,Cash,Delivered,30,0,"Thursday, 18 May, 2023",Hotel Vallavan
23347,0,631,139,227,610,610,Cash,Delivered,25,0,"Thursday, 18 May, 2023",Swathi Mess
23332,1,1816,143,3710,490,490,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Rawther Briyani
23333,1,1816,197,3710,239,239,Cash,Delivered,15,10,"Thursday, 18 May, 2023",Bon Bon
23361,0,6741,152,4989,130,130,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Saravanabhavan
23341,0,4387,139,6541,290,290,Cash,Delivered,20,0,"Thursday, 18 May, 2023",Swathi Mess
23319,0,897,197,5597,218,218,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Bon Bon
23329,0,3290,143,5597,130,130,Cash,Delivered,35,0,"Thursday, 18 May, 2023",Rawther Briyani
23359,1,36,182,1054,56,56,Cash,Delivered,20,5,"Thursday, 18 May, 2023",Others
23326,0,1213,138,4053,55,55,Cash,Delivered,30,5,"Thursday, 18 May, 2023",Malairam
23330,0,2037,182,227,0,0,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Others
23323,0,5896,7,227,30,30,Cash,Delivered,20,5,"Thursday, 18 May, 2023",Kolambu Kadai
23344,1,998,136,3710,200,200,Cash,Delivered,15,5,"Thursday, 18 May, 2023",Anwaria
23327,0,1912,152,4989,110,110,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Saravanabhavan
23352,0,3966,197,4989,178,178,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Bon Bon
23340,0,5653,152,4053,300,300,Cash,Delivered,20,5,"Thursday, 18 May, 2023",Saravanabhavan
23337,1,31,142,1054,380,380,Cash,Delivered,23,0,"Thursday, 18 May, 2023",Asma Briyani
23338,1,31,151,1054,50,50,Cash,Delivered,23,10,"Thursday, 18 May, 2023",Arun Ice Cream
23339,0,2088,152,4989,110,110,Cash,Delivered,35,5,"Thursday, 18 May, 2023",Saravanabhavan
23345,0,6023,182,4053,48,48,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Others
23343,1,998,135,3710,110,110,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
23360,1,36,208,1054,180,180,Cash,Delivered,20,10,"Thursday, 18 May, 2023",GANESAN JUICE STORE
23358,1,36,187,1054,120,120,Cash,Delivered,20,10,"Thursday, 18 May, 2023",Ramanathan vegetable
23354,0,2616,7,5597,100,100,Cash,Delivered,20,10,"Thursday, 18 May, 2023",Kolambu Kadai
23353,0,6174,136,6541,200,200,Cash,Delivered,20,0,"Thursday, 18 May, 2023",Anwaria
23362,0,2090,134,227,110,110,Cash,Delivered,20,0,"Thursday, 18 May, 2023",Hotel Vallavan
23366,1,2154,142,1054,60,60,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Asma Briyani
23356,0,2716,138,6541,480,480,Cash,Delivered,20,5,"Thursday, 18 May, 2023",Malairam
23371,1,586,173,5597,120,120,Cash,Delivered,15,10,"Thursday, 18 May, 2023",Master Bakery
23373,0,2126,197,5597,408,408,Cash,Delivered,20,10,"Thursday, 18 May, 2023",Bon Bon
23368,0,6743,6,1054,458,458,Cash,Delivered,20,10,"Thursday, 18 May, 2023",BON BON ORDERS
23367,1,2154,197,1054,169,169,Cash,Delivered,15,10,"Thursday, 18 May, 2023",Bon Bon
23369,0,3629,197,5597,110,110,Cash,Delivered,20,10,"Thursday, 18 May, 2023",Bon Bon
23372,0,2401,182,1054,230,230,Cash,Delivered,30,10,"Thursday, 18 May, 2023",Others
23370,1,586,197,5597,230,230,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Bon Bon
25964,0,2920,146,227,120,120,Cash,Delivered,25,0,"Friday, 2 June, 2023",Vani
23375,1,6444,139,4989,75,75,Cash,Delivered,25,0,"Thursday, 18 May, 2023",Swathi Mess
23374,0,1347,197,2445,750,750,Online,Delivered,20,10,"Thursday, 18 May, 2023",Bon Bon
26788,0,6298,197,4739,238,238,Cash,Delivered,30,10,"Wednesday, 7 June, 2023",Bon Bon
23383,1,1906,151,4739,111,111,Cash,Delivered,30,10,"Thursday, 18 May, 2023",Arun Ice Cream
23382,1,1906,152,4739,155,155,Cash,Delivered,30,0,"Thursday, 18 May, 2023",Saravanabhavan
23384,1,6744,142,3710,220,220,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Asma Briyani
23385,1,6744,152,3710,125,125,Cash,Delivered,15,5,"Thursday, 18 May, 2023",Saravanabhavan
23388,0,2807,182,2445,80,80,Online,Delivered,25,10,"Thursday, 18 May, 2023",Others
23395,1,1233,139,4989,180,180,Cash,Delivered,15,5,"Thursday, 18 May, 2023",Swathi Mess
23422,0,3170,152,6371,225,225,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Saravanabhavan
23396,1,1233,196,4989,200,200,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Hotel Kamara
23399,0,5064,135,6371,184,184,Cash,Delivered,25,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
23377,0,90,137,227,120,120,Cash,Delivered,40,5,"Thursday, 18 May, 2023",Megabites
23376,1,6444,142,4989,100,100,Cash,Delivered,25,10,"Thursday, 18 May, 2023",Asma Briyani
23390,0,4441,134,4739,206,206,Cash,Delivered,25,0,"Thursday, 18 May, 2023",Hotel Vallavan
23378,0,3749,197,3710,0,0,Cash,Delivered,20,10,"Thursday, 18 May, 2023",Bon Bon
23425,1,5146,186,4989,58,58,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Best maligai
23389,0,483,137,6371,360,360,Cash,Delivered,25,5,"Thursday, 18 May, 2023",Megabites
23414,1,5842,135,4053,99,99,Cash,Delivered,13,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
23380,0,508,152,2445,40,40,Cash,Delivered,40,5,"Thursday, 18 May, 2023",Saravanabhavan
23393,1,4887,171,3710,80,80,Cash,Delivered,15,10,"Thursday, 18 May, 2023",Wikkis Bakery
23392,1,4887,197,3710,159,159,Cash,Delivered,15,0,"Thursday, 18 May, 2023",Bon Bon
23400,0,6745,158,2445,530,530,Online,Delivered,25,10,"Thursday, 18 May, 2023",Aryabhavan
23394,0,6313,135,4739,48,48,Cash,Delivered,30,0,"Thursday, 18 May, 2023",Hotel Sri Annapoorani
