orderId,orderType,user,store,partner,buy,sell,Payment Mode,status,charge,extraCharges,Date,Day,Hour
23502,0,6750,170,1054,0,0,Online,Delivered,20,0,"Friday, 19 May, 2023",FRI,7
23523,0,639,197,1054,697,697,Cash,Delivered,25,10,"Friday, 19 May, 2023",FRI,10
23526,0,639,142,1054,100,100,Cash,Delivered,5,0,"Friday, 19 May, 2023",FRI,10
23536,0,958,152,4989,102,102,Cash,Delivered,25,5,"Friday, 19 May, 2023",FRI,13
23545,0,5650,151,3710,120,120,Cash,Delivered,20,10,"Friday, 19 May, 2023",FRI,13
23548,0,5305,138,2445,219,219,Online,Delivered,20,5,"Friday, 19 May, 2023",FRI,14
23537,0,6586,172,2445,0,0,Cash,Delivered,20,10,"Friday, 19 May, 2023",FRI,13
23543,0,2697,135,6371,96,96,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,13
23517,0,6752,170,4270,,0,Online,Delivered,200,40,"Friday, 19 May, 2023",FRI,9
23540,0,1019,135,227,160,160,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,13
23541,0,4029,136,3710,200,200,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,13
23538,0,6586,182,2445,150,150,Cash,Delivered,5,5,"Friday, 19 May, 2023",FRI,13
23547,0,5685,134,6371,400,400,Cash,Delivered,40,0,"Friday, 19 May, 2023",FRI,14
23542,0,5596,135,4053,72,72,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,13
23533,0,3267,182,1054,25,25,Online,Delivered,0,0,"Friday, 19 May, 2023",FRI,12
23550,0,6755,136,227,60,60,Cash,Delivered,40,0,"Friday, 19 May, 2023",FRI,14
23546,0,2358,135,4739,90,90,Cash,Delivered,30,0,"Friday, 19 May, 2023",FRI,13
23503,0,4053,142,4053,210,210,Online,Delivered,0,0,"Friday, 19 May, 2023",FRI,7
23549,0,5164,20,4739,210,210,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,14
23544,0,651,197,4989,224,224,Cash,Delivered,35,10,"Friday, 19 May, 2023",FRI,13
37760,0,2868,182,7395,220,220,Online,Delivered,35,10,"Wednesday, 16 August, 2023",WED,10
23568,0,6577,134,6371,160,160,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,14
23569,0,3605,138,4989,245,245,Cash,Delivered,25,5,"Friday, 19 May, 2023",FRI,14
23552,0,339,139,4053,315,315,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,14
23584,1,3034,139,2445,80,80,Online,Delivered,15,0,"Friday, 19 May, 2023",FRI,15
23586,0,4520,152,4739,500,500,Cash,Delivered,25,5,"Friday, 19 May, 2023",FRI,15
23578,0,1347,138,2445,105,105,Online,Delivered,20,5,"Friday, 19 May, 2023",FRI,15
23551,0,1778,182,3710,650,650,Cash,Delivered,20,10,"Friday, 19 May, 2023",FRI,14
23564,0,4005,135,4739,566,566,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,14
23582,1,1880,136,4739,100,100,Cash,Delivered,13,0,"Friday, 19 May, 2023",FRI,15
23571,1,2822,208,2445,130,130,Online,Delivered,15,10,"Friday, 19 May, 2023",FRI,14
23576,0,4830,137,3710,420,420,Cash,Delivered,20,5,"Friday, 19 May, 2023",FRI,15
23581,1,1880,134,4739,160,160,Cash,Delivered,13,5,"Friday, 19 May, 2023",FRI,15
23573,0,1335,152,4739,336,336,Cash,Delivered,20,5,"Friday, 19 May, 2023",FRI,14
23565,0,4800,135,2445,85,85,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,14
23574,0,657,158,6371,159,159,Cash,Delivered,20,10,"Friday, 19 May, 2023",FRI,15
23561,0,2700,196,3710,550,550,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,14
23558,0,6757,22,1170,60,60,Cash,Delivered,30,0,"Friday, 19 May, 2023",FRI,14
23557,0,6756,22,1170,200,200,Cash,Delivered,30,0,"Friday, 19 May, 2023",FRI,14
23556,0,6601,22,1170,3700,3700,Cash,Delivered,218,0,"Friday, 19 May, 2023",FRI,14
23595,0,6741,152,6371,176,176,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,16
23563,0,2772,134,6371,200,200,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,14
23580,0,5242,138,4989,109,109,Cash,Delivered,25,5,"Friday, 19 May, 2023",FRI,15
23600,1,1315,184,5597,225,225,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,2
23555,0,2116,158,4053,140,140,Cash,Delivered,20,10,"Friday, 19 May, 2023",FRI,14
23588,0,2241,136,227,160,160,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,15
23560,1,3453,138,4989,135,135,Cash,Delivered,13,10,"Friday, 19 May, 2023",FRI,14
23575,0,3031,197,4053,110,110,Cash,Delivered,20,10,"Friday, 19 May, 2023",FRI,15
23559,1,3453,152,4989,170,170,Cash,Delivered,13,0,"Friday, 19 May, 2023",FRI,14
23567,1,5343,208,4053,120,120,Cash,Delivered,15,10,"Friday, 19 May, 2023",FRI,14
23566,1,5343,134,4053,180,180,Cash,Delivered,15,0,"Friday, 19 May, 2023",FRI,14
23577,0,6758,152,6371,356,356,Cash,Delivered,20,5,"Friday, 19 May, 2023",FRI,15
23598,0,1851,143,227,140,140,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,16
23579,0,5146,206,227,160,160,Cash,Delivered,25,10,"Friday, 19 May, 2023",FRI,15
23562,0,554,161,227,80,80,Cash,Delivered,50,10,"Friday, 19 May, 2023",FRI,14
23597,0,2752,134,227,110,110,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,16
23583,0,4208,135,227,50,50,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,15
23602,1,2822,152,3710,50,50,Online,Delivered,15,5,"Saturday, 20 May, 2023",SAT,2
23603,1,2822,151,3710,37,37,Online,Delivered,15,10,"Saturday, 20 May, 2023",SAT,2
23572,0,83,139,4053,100,100,Cash,Delivered,25,0,"Friday, 19 May, 2023",FRI,14
23590,0,4593,135,2445,205,205,Cash,Delivered,0,0,"Friday, 19 May, 2023",FRI,15
23589,0,965,138,6371,320,320,Cash,Delivered,20,5,"Friday, 19 May, 2023",FRI,15
23593,0,2643,134,2445,180,180,Online,Delivered,20,0,"Friday, 19 May, 2023",FRI,16
23585,1,3034,134,2445,160,160,Online,Delivered,15,5,"Friday, 19 May, 2023",FRI,15
23587,0,6759,152,6371,100,100,Cash,Delivered,20,5,"Friday, 19 May, 2023",FRI,15
23591,0,1272,135,3710,175,175,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,15
23594,0,1542,139,227,120,120,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,16
23592,0,951,138,4989,185,185,Cash,Delivered,35,5,"Friday, 19 May, 2023",FRI,16
23604,1,2822,193,3710,330,330,Online,Delivered,15,10,"Saturday, 20 May, 2023",SAT,2
23596,0,101,136,4739,36,36,Cash,Delivered,20,0,"Friday, 19 May, 2023",FRI,16
23605,1,2822,179,3710,150,150,Online,Delivered,15,25,"Saturday, 20 May, 2023",SAT,2
23609,0,2822,187,4989,35,35,Online,Delivered,0,0,"Saturday, 20 May, 2023",SAT,3
23599,0,1169,182,4270,35,35,Online,Delivered,0,0,"Friday, 19 May, 2023",FRI,16
23601,1,1315,182,5597,20,20,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,2
23608,0,3613,152,4989,150,150,Cash,Delivered,50,5,"Saturday, 20 May, 2023",SAT,3
23570,1,2822,152,2445,65,65,Online,Delivered,15,0,"Friday, 19 May, 2023",FRI,14
23553,1,4514,135,2445,45,45,Online,Delivered,20,0,"Friday, 19 May, 2023",FRI,14
31243,0,3856,135,5597,180,180,Cash,Delivered,20,5,"Wednesday, 5 July, 2023",WED,8
23610,0,3746,152,3710,39,39,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,3
23606,0,5485,135,4989,210,210,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,2
23607,0,4208,135,4989,154,154,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,2
23611,0,3689,135,5597,80,80,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,3
23639,0,970,151,5597,220,220,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,7
23647,0,4308,142,3710,330,330,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,8
23652,1,4502,143,4053,180,180,Online,Delivered,15,0,"Saturday, 20 May, 2023",SAT,8
23633,0,6717,139,4053,1580,1580,Cash,Delivered,35,10,"Saturday, 20 May, 2023",SAT,7
23644,0,4373,142,6541,300,300,Cash,Delivered,30,0,"Saturday, 20 May, 2023",SAT,8
23626,0,179,152,4053,110,110,Cash,Delivered,35,5,"Saturday, 20 May, 2023",SAT,6
23617,0,3167,139,3710,240,240,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,5
23612,0,3694,135,227,46,46,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,4
23613,0,6760,135,227,60,60,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,4
23628,0,5343,142,5597,110,110,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,7
23621,0,3091,186,4053,661,661,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,6
23659,1,4758,187,4989,310,310,Cash,Delivered,10,0,"Saturday, 20 May, 2023",SAT,9
23654,0,2725,143,4053,180,180,Online,Delivered,25,0,"Saturday, 20 May, 2023",SAT,8
23627,0,6749,143,4989,480,480,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,7
23614,0,1335,135,4989,46,46,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,4
23620,0,1486,135,227,120,120,Online,Delivered,25,0,"Saturday, 20 May, 2023",SAT,5
23619,0,1454,139,3710,490,490,Cash,Delivered,30,5,"Saturday, 20 May, 2023",SAT,5
23623,0,1486,182,227,60,60,Online,Delivered,5,10,"Saturday, 20 May, 2023",SAT,6
23641,0,1213,138,1054,125,125,Cash,Delivered,30,5,"Saturday, 20 May, 2023",SAT,7
23637,0,931,135,3710,110,110,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,7
23640,0,6062,138,1054,690,690,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,7
23631,0,891,152,3878,,,,Cancelled,0,0,"Saturday, 20 May, 2023",SAT,7
23616,0,6761,142,6541,1080,1080,Cash,Delivered,180,35,"Saturday, 20 May, 2023",SAT,4
23618,0,1316,182,227,0,0,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,5
23629,0,1558,151,5597,510,510,Cash,Delivered,30,10,"Saturday, 20 May, 2023",SAT,7
23664,0,2812,142,3710,110,110,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,9
23625,0,1598,139,3710,560,560,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,6
23622,0,2037,182,4989,0,0,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,6
23657,1,639,143,5597,280,280,Cash,Delivered,15,0,"Saturday, 20 May, 2023",SAT,8
23624,0,1772,206,5597,50,50,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,6
23634,0,119,197,4989,347,347,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,7
23638,0,993,20,4053,870,870,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,7
23630,0,192,151,5597,240,240,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,7
23632,0,891,135,3710,110,110,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,7
23636,0,4187,142,4053,480,480,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,7
23635,0,2079,139,4053,180,180,Online,Delivered,25,0,"Saturday, 20 May, 2023",SAT,7
23650,0,6724,136,4053,210,210,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,8
23663,0,6766,143,3710,540,540,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,9
23648,0,245,139,4989,260,260,Cash,Delivered,60,10,"Saturday, 20 May, 2023",SAT,8
23642,0,6762,135,5597,110,110,Cash,Delivered,35,0,"Saturday, 20 May, 2023",SAT,7
23646,1,6763,182,3710,10,10,Cash,Delivered,13,10,"Saturday, 20 May, 2023",SAT,8
23645,1,6763,152,3710,250,250,Cash,Delivered,13,5,"Saturday, 20 May, 2023",SAT,8
23643,0,3678,135,6541,110,110,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,8
23656,0,6765,138,6541,355,355,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,8
23660,1,4758,151,4989,240,240,Cash,Delivered,10,0,"Saturday, 20 May, 2023",SAT,9
23651,0,6764,209,5597,330,330,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,8
23653,1,4502,206,4053,40,40,Online,Delivered,15,5,"Saturday, 20 May, 2023",SAT,8
23655,0,2486,135,1054,90,90,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,8
23661,1,4758,186,4989,65,65,Cash,Delivered,10,10,"Saturday, 20 May, 2023",SAT,9
23658,1,639,208,5597,120,120,Cash,Delivered,15,10,"Saturday, 20 May, 2023",SAT,8
23662,0,4988,135,1054,110,110,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,9
23666,0,4452,151,1054,290,290,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,9
23649,0,2750,139,4989,580,580,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,8
31242,0,367,197,420,603,603,Cash,Delivered,25,10,"Wednesday, 5 July, 2023",WED,7
23669,1,6741,173,4989,60,60,Cash,Delivered,13,0,"Saturday, 20 May, 2023",SAT,9
23667,0,6745,152,3878,,,,Cancelled,0,0,"Saturday, 20 May, 2023",SAT,9
23670,0,4025,134,1054,264,264,Cash,Delivered,45,5,"Saturday, 20 May, 2023",SAT,9
23665,0,6559,138,3710,185,185,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,9
23671,0,6572,138,1054,125,125,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,9
23615,0,1486,208,6541,420,420,Online,Delivered,25,10,"Saturday, 20 May, 2023",SAT,4
23668,1,6741,152,4989,170,170,Cash,Delivered,13,10,"Saturday, 20 May, 2023",SAT,9
23719,0,144,136,4739,240,240,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,14
23680,0,5,197,5597,119,119,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,11
23682,0,5741,152,1054,60,60,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,12
23695,0,810,142,227,100,100,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,13
23721,1,6771,138,3710,735,735,Cash,Delivered,13,0,"Saturday, 20 May, 2023",SAT,14
23673,0,2773,206,5597,150,150,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,10
23701,0,3907,182,227,150,150,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,14
23713,0,1896,197,2445,124,124,Online,Delivered,25,10,"Saturday, 20 May, 2023",SAT,14
23672,0,3245,149,1054,80,80,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,10
23717,0,6360,136,4270,220,220,Cash,Delivered,30,0,"Saturday, 20 May, 2023",SAT,14
23683,0,958,152,3710,78,78,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,12
23690,0,1006,135,227,320,320,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,13
23674,0,2566,197,5597,559,559,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,10
23675,0,3740,197,1054,249,249,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,10
23726,0,4502,206,4989,90,90,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,15
23692,0,6435,134,3710,199,199,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,13
23678,0,6768,172,5597,500,500,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,11
23691,0,1111,139,2445,470,470,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,13
23694,1,5630,138,6371,315,315,Cash,Delivered,23,5,"Saturday, 20 May, 2023",SAT,13
23684,0,4029,139,4739,120,120,Cash,Delivered,40,0,"Saturday, 20 May, 2023",SAT,12
23693,1,5630,135,6371,215,215,Cash,Delivered,23,0,"Saturday, 20 May, 2023",SAT,13
23679,0,6397,182,1054,160,160,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,11
23676,1,1814,152,1054,130,130,Cash,Delivered,13,0,"Saturday, 20 May, 2023",SAT,11
23677,1,1814,173,1054,460,460,Cash,Delivered,13,10,"Saturday, 20 May, 2023",SAT,11
23681,0,5514,197,1054,278,278,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,11
23725,0,166,134,4739,110,110,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,15
25963,0,2772,146,952,260,260,Cash,Delivered,25,0,"Friday, 2 June, 2023",FRI,16
23712,0,4120,135,4989,270,270,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,14
23685,0,3393,135,2445,86,86,Cash,Delivered,40,0,"Saturday, 20 May, 2023",SAT,13
23687,0,2396,206,6371,50,50,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,13
23689,0,2697,135,3710,120,120,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,13
23697,0,1186,134,3710,250,250,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,13
23708,0,6769,137,4739,250,250,Cash,Delivered,50,5,"Saturday, 20 May, 2023",SAT,14
23711,0,6298,197,227,238,238,Cash,Delivered,30,10,"Saturday, 20 May, 2023",SAT,14
23686,0,5405,197,4989,189,189,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,13
23722,1,6771,152,3710,100,100,Cash,Delivered,13,5,"Saturday, 20 May, 2023",SAT,14
23699,0,5305,158,4989,126,126,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,13
23688,0,5633,136,4739,120,120,Cash,Delivered,35,0,"Saturday, 20 May, 2023",SAT,13
23705,0,3196,139,2445,200,200,Cash,Delivered,15,5,"Saturday, 20 May, 2023",SAT,14
23718,0,4852,134,3710,400,400,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,14
23704,0,2306,134,4989,160,160,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,14
23707,0,2700,138,3710,395,395,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,14
23702,1,3845,20,4739,265,265,Cash,Delivered,15,0,"Saturday, 20 May, 2023",SAT,14
23703,1,3845,151,4739,100,100,Cash,Delivered,15,10,"Saturday, 20 May, 2023",SAT,14
23716,0,2098,137,3710,90,90,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,14
23727,0,236,138,227,265,265,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,15
23730,0,6773,142,4270,70,70,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,15
23715,0,3681,175,2445,140,140,Online,Delivered,25,10,"Saturday, 20 May, 2023",SAT,14
23731,0,2648,197,227,397,397,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,15
23706,0,5849,134,6371,160,160,Cash,Delivered,30,0,"Saturday, 20 May, 2023",SAT,14
23709,0,5548,138,6371,575,575,Cash,Delivered,30,5,"Saturday, 20 May, 2023",SAT,14
23696,0,6482,134,4739,250,250,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,13
23700,0,3196,209,2445,728,728,Cash,Delivered,20,5,"Saturday, 20 May, 2023",SAT,14
23723,0,6559,139,4989,104,104,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,14
23724,0,6772,139,4270,120,120,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,14
23714,0,884,152,4989,80,80,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,14
23710,0,6770,135,227,623,623,Cash,Delivered,40,10,"Saturday, 20 May, 2023",SAT,14
23720,0,4658,139,2445,210,210,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,14
23732,0,6774,197,3878,,,,Cancelled,0,0,"Saturday, 20 May, 2023",SAT,15
23698,0,2396,206,2445,50,50,Online,Delivered,25,5,"Saturday, 20 May, 2023",SAT,13
23754,0,5804,134,4989,200,200,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,16
23771,0,958,152,6541,102,102,Cash,Delivered,25,5,"Sunday, 21 May, 2023",SUN,2
23757,0,4681,135,4270,155,155,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,16
23751,1,6640,25,1170,269,269,Cash,Delivered,24,0,"Saturday, 20 May, 2023",SAT,16
23737,0,6774,6,6371,299,299,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,15
23741,1,4384,152,3710,104,104,Cash,Delivered,15,5,"Saturday, 20 May, 2023",SAT,15
23740,1,4384,146,3710,400,400,Cash,Delivered,15,0,"Saturday, 20 May, 2023",SAT,15
23733,0,5050,134,227,156,156,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,15
23756,0,2886,136,6371,150,150,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,16
23752,1,6640,26,1170,394,394,Cash,Delivered,24,0,"Saturday, 20 May, 2023",SAT,16
23739,0,3009,139,4989,185,185,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,15
23755,0,5091,138,227,125,125,Cash,Delivered,35,5,"Saturday, 20 May, 2023",SAT,16
23738,0,1198,176,2445,785,785,Online,Delivered,25,10,"Saturday, 20 May, 2023",SAT,15
23728,0,1264,136,4739,90,90,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,15
23736,1,438,152,2445,60,60,Online,Delivered,13,5,"Saturday, 20 May, 2023",SAT,15
23768,0,5155,152,4989,252,252,Cash,Delivered,25,5,"Sunday, 21 May, 2023",SUN,2
23742,0,6775,197,6371,696,696,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,15
23775,1,3481,152,4989,190,190,Cash,Delivered,20,10,"Sunday, 21 May, 2023",SUN,2
23745,0,2113,146,227,200,200,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,15
23734,0,2807,6,6371,269,269,Cash,Delivered,25,10,"Saturday, 20 May, 2023",SAT,15
23743,0,2927,146,4739,648,648,Cash,Delivered,40,0,"Saturday, 20 May, 2023",SAT,15
23746,0,657,162,3710,105,105,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,15
23744,0,6776,136,4739,0,0,Cash,Delivered,20,10,"Saturday, 20 May, 2023",SAT,15
23753,0,1337,139,2445,305,305,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,16
23766,0,2373,187,4739,30,30,Cash,Delivered,5,5,"Sunday, 21 May, 2023",SUN,2
23783,0,339,152,4989,200,200,Cash,Delivered,25,5,"Sunday, 21 May, 2023",SUN,3
23763,0,2373,184,4739,1440,1440,Cash,Delivered,40,10,"Sunday, 21 May, 2023",SUN,2
23772,0,3267,182,4739,25,25,Online,Delivered,0,0,"Sunday, 21 May, 2023",SUN,2
23758,0,1297,20,6371,110,110,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,16
23729,0,2638,138,4270,150,150,Cash,Delivered,25,0,"Saturday, 20 May, 2023",SAT,15
23750,0,6547,22,1170,60,60,Cash,Delivered,30,0,"Saturday, 20 May, 2023",SAT,16
23749,0,6518,15,1170,140,140,Cash,Delivered,20,0,"Saturday, 20 May, 2023",SAT,16
23748,0,6547,22,1170,60,60,Cash,Delivered,30,0,"Saturday, 20 May, 2023",SAT,16
23747,0,6720,22,1170,155,155,Cash,Delivered,30,0,"Saturday, 20 May, 2023",SAT,16
23760,0,1687,138,227,165,165,Cash,Delivered,25,5,"Saturday, 20 May, 2023",SAT,16
23759,0,1687,152,3878,,,,Cancelled,0,0,"Saturday, 20 May, 2023",SAT,16
23764,0,2822,152,4739,100,100,Online,Delivered,30,5,"Sunday, 21 May, 2023",SUN,2
23776,0,6732,184,6541,270,270,Cash,Delivered,20,10,"Sunday, 21 May, 2023",SUN,3
23765,0,4631,179,3710,300,300,Cash,Delivered,25,30,"Sunday, 21 May, 2023",SUN,2
23778,1,4848,182,3710,10,10,Cash,Delivered,15,10,"Sunday, 21 May, 2023",SUN,3
23777,1,4848,187,3710,293,293,Cash,Delivered,15,0,"Sunday, 21 May, 2023",SUN,3
23774,1,3481,184,4989,900,900,Cash,Delivered,20,0,"Sunday, 21 May, 2023",SUN,2
23762,0,2667,184,6541,900,900,Cash,Delivered,20,10,"Sunday, 21 May, 2023",SUN,1
23767,0,2605,179,3710,500,500,Cash,Delivered,25,40,"Sunday, 21 May, 2023",SUN,2
23735,1,438,182,2445,30,30,Online,Delivered,13,0,"Saturday, 20 May, 2023",SAT,15
23769,1,3673,179,4739,700,700,Cash,Delivered,30,0,"Sunday, 21 May, 2023",SUN,2
23773,0,2155,179,227,400,400,Cash,Delivered,40,30,"Sunday, 21 May, 2023",SUN,2
23779,0,2155,182,227,66,66,Cash,Delivered,5,5,"Sunday, 21 May, 2023",SUN,3
23780,0,4520,135,6541,1133,1133,Cash,Delivered,25,0,"Sunday, 21 May, 2023",SUN,3
23770,1,3673,182,4739,8,8,Cash,Delivered,30,35,"Sunday, 21 May, 2023",SUN,2
23782,0,2977,193,3710,220,220,Cash,Delivered,25,10,"Sunday, 21 May, 2023",SUN,3
23787,0,6777,179,3710,300,300,Cash,Delivered,25,40,"Sunday, 21 May, 2023",SUN,4
23785,1,6378,187,4989,335,335,Cash,Delivered,25,0,"Sunday, 21 May, 2023",SUN,3
23784,0,957,171,227,700,700,Cash,Delivered,40,10,"Sunday, 21 May, 2023",SUN,3
23790,0,2088,193,6541,220,220,Cash,Delivered,35,10,"Sunday, 21 May, 2023",SUN,4
23781,0,4615,152,6541,104,104,Cash,Delivered,40,5,"Sunday, 21 May, 2023",SUN,3
23786,1,6378,186,4989,114,114,Cash,Delivered,25,10,"Sunday, 21 May, 2023",SUN,3
26044,0,6506,158,227,110,110,Cash,Delivered,25,10,"Saturday, 3 June, 2023",SAT,9
23788,0,1297,135,6541,106,106,Cash,Delivered,20,0,"Sunday, 21 May, 2023",SUN,4
25819,1,6743,143,227,400,400,Cash,Delivered,13,0,"Friday, 2 June, 2023",FRI,7
23802,0,2401,178,3710,570,570,Cash,Delivered,25,10,"Sunday, 21 May, 2023",SUN,6
23798,0,6779,138,4739,880,880,Cash,Delivered,50,10,"Sunday, 21 May, 2023",SUN,6
25965,0,2048,138,952,175,175,Cash,Delivered,25,5,"Friday, 2 June, 2023",FRI,16
23808,0,2037,182,4053,0,0,Cash,Delivered,25,5,"Sunday, 21 May, 2023",SUN,6
23797,0,957,142,4053,650,650,Cash,Delivered,40,0,"Sunday, 21 May, 2023",SUN,5
23814,0,5842,7,2445,172,172,Online,Delivered,25,10,"Sunday, 21 May, 2023",SUN,7
23789,0,1849,182,227,275,275,Cash,Delivered,30,10,"Sunday, 21 May, 2023",SUN,4
23846,0,4387,138,6541,205,205,Cash,Delivered,20,5,"Sunday, 21 May, 2023",SUN,8
23791,0,6449,179,3710,300,300,Cash,Delivered,30,40,"Sunday, 21 May, 2023",SUN,4
23806,0,6373,142,3710,760,760,Cash,Delivered,20,0,"Sunday, 21 May, 2023",SUN,6
23823,0,1687,143,4053,130,130,Online,Delivered,20,0,"Sunday, 21 May, 2023",SUN,7
23792,0,1019,193,6541,300,300,Cash,Delivered,25,10,"Sunday, 21 May, 2023",SUN,4
23793,0,6778,152,4989,310,310,Cash,Delivered,25,5,"Sunday, 21 May, 2023",SUN,4
23794,0,5673,182,3710,60,60,Cash,Delivered,20,10,"Sunday, 21 May, 2023",SUN,4
